"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","RICE PRODUCTION (1000 tons)","RICE YIELD (Kg per ha)","WHEAT AREA (1000 ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)","PEARL MILLET AREA (1000 ha)","PEARL MILLET PRODUCTION (1000 tons)","PEARL MILLET YIELD (Kg per ha)","MAIZE AREA (1000 ha)","MAIZE PRODUCTION (1000 tons)","MAIZE YIELD (Kg per ha)","CHICKPEA AREA (1000 ha)","CHICKPEA PRODUCTION (1000 tons)","CHICKPEA YIELD (Kg per ha)","PIGEONPEA AREA (1000 ha)","PIGEONPEA PRODUCTION (1000 tons)","PIGEONPEA YIELD (Kg per ha)","GROUNDNUT AREA (1000 ha)","GROUNDNUT PRODUCTION (1000 tons)","GROUNDNUT YIELD (Kg per ha)","SESAMUM AREA (1000 ha)","SESAMUM PRODUCTION (1000 tons)","SESAMUM YIELD (Kg per ha)","SUNFLOWER AREA (1000 ha)","SUNFLOWER PRODUCTION (1000 tons)","SUNFLOWER YIELD (Kg per ha)","SOYABEAN AREA (1000 ha)","SOYABEAN PRODUCTION (1000 tons)","SOYABEAN YIELD (Kg per ha)","SUGARCANE AREA (1000 ha)","SUGARCANE PRODUCTION (1000 tons)","SUGARCANE YIELD (Kg per ha)","COTTON AREA (1000 ha)","COTTON PRODUCTION (1000 tons)","COTTON YIELD (Kg per ha)","FRUITS AREA (1000 ha)","VEGETABLES AREA (1000 ha)","POTATOES AREA (1000 ha)","ONION AREA (1000 ha)","FODDER AREA (1000 ha)"
"95","1966","7","Maharashtra","Bombay","2.0","3.0","1500.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.28","0.2","0.0","0.04","4.41"
"95","1967","7","Maharashtra","Bombay","2.0","3.0","1500.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.28","0.2","0.0","0.04","4.65"
"95","1968","7","Maharashtra","Bombay","1.3","2.0","1538.46","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.2","0.0","0.0","4.8"
"95","1969","7","Maharashtra","Bombay","1.4","2.0","1428.57","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.2","0.0","0.0","4.8"
"95","1970","7","Maharashtra","Bombay","1.2","2.1","1750.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.2","0.0","0.0","5.1"
"95","1971","7","Maharashtra","Bombay","1.5","2.3","1533.33","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.2","0.0","0.0","4.2"
"95","1972","7","Maharashtra","Bombay","1.1","0.8","727.27","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.2","0.0","0.1","5.1"
"95","1973","7","Maharashtra","Bombay","1.1","2.1","1909.09","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.2","0.0","0.0","5.5"
"95","1974","7","Maharashtra","Bombay","1.1","1.8","1636.36","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.2","0.0","0.0","5.1"
"95","1975","7","Maharashtra","Bombay","1.1","1.6","1454.55","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.2","0.0","0.1","5.1"
"95","1976","7","Maharashtra","Bombay","1.2","1.7","1416.67","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.2","0.0","0.0","5.2"
"95","1977","7","Maharashtra","Bombay","1.2","2.2","1833.33","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.2","0.0","0.0","5.2"
"95","1978","7","Maharashtra","Bombay","1.1","2.0","1818.18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.1","0.0","0.0","5.2"
"95","1979","7","Maharashtra","Bombay","1.0","1.3","1300.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.1","0.0","0.0","5.7"
"95","1980","7","Maharashtra","Bombay","1.0","1.6","1600.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.1","0.0","0.0","5.1"
"95","1981","7","Maharashtra","Bombay","0.9","0.8","888.89","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.1","0.0","0.0","5.1"
"95","1982","7","Maharashtra","Bombay","0.9","1.5","1666.67","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","5.1"
"95","1983","7","Maharashtra","Bombay","0.6","1.0","1666.67","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.0","0.0","3.0"
"95","1984","7","Maharashtra","Bombay","0.5","0.7","1400.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0"
"95","1985","7","Maharashtra","Bombay","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2"
"95","1986","7","Maharashtra","Bombay","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"95","1987","7","Maharashtra","Bombay","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6"
"95","1988","7","Maharashtra","Bombay","0.3","0.5","1666.67","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3"
"95","1989","7","Maharashtra","Bombay","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2"
"95","1990","7","Maharashtra","Bombay","0.3","0.6","2000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"95","1991","7","Maharashtra","Bombay","0.3","0.5","1666.67","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"95","1992","7","Maharashtra","Bombay","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"95","1993","7","Maharashtra","Bombay","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"95","1994","7","Maharashtra","Bombay","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"95","1995","7","Maharashtra","Bombay","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"95","1996","7","Maharashtra","Bombay","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"95","1997","7","Maharashtra","Bombay","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"95","1998","7","Maharashtra","Bombay","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"95","1999","7","Maharashtra","Bombay","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"95","2000","7","Maharashtra","Bombay","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"95","2001","7","Maharashtra","Bombay","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"95","2002","7","Maharashtra","Bombay","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"95","2003","7","Maharashtra","Bombay","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"95","2004","7","Maharashtra","Bombay","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"95","2005","7","Maharashtra","Bombay","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"95","2006","7","Maharashtra","Bombay","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"95","2007","7","Maharashtra","Bombay","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"95","2008","7","Maharashtra","Bombay","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"95","2009","7","Maharashtra","Bombay","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"95","2010","7","Maharashtra","Bombay","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"95","2011","7","Maharashtra","Bombay","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"95","2012","7","Maharashtra","Bombay","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"95","2016","7","Maharashtra","Bombay","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.1","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"96","1966","7","Maharashtra","Thane","150.0","172.0","1146.67","1.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","1000.0","4.0","1.0","250.0","4.0","1.0","250.0","0.0","0.0","0.0","0.6","0.1","166.67","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.3","3000.0","0.0","0.0","0.0","1.94","1.58","0.0","0.36","96.84"
"96","1967","7","Maharashtra","Thane","146.0","252.0","1726.03","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","1000.0","4.0","1.0","250.0","0.0","0.0","0.0","0.6","0.1","166.67","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.4","4000.0","0.0","0.0","0.0","1.82","2.15","0.0","0.45","95.34"
"96","1968","7","Maharashtra","Thane","143.2","187.0","1305.87","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.5","1.0","666.67","3.8","1.0","263.16","0.0","0.0","0.0","0.6","0.1","166.67","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.4","4000.0","0.0","0.0","0.0","2.1","2.2","0.0","0.4","96.5"
"96","1969","7","Maharashtra","Thane","140.4","201.4","1434.47","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.6","0.4","250.0","3.8","1.3","342.11","0.1","0.1","1000.0","0.5","0.1","200.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.5","5000.0","0.0","0.0","0.0","2.0","2.4","0.0","0.5","99.5"
"96","1970","7","Maharashtra","Thane","139.2","248.1","1782.33","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.3","0.4","307.69","2.9","1.0","344.83","0.1","0.1","1000.0","0.6","0.1","166.67","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.0","0.0","0.0","0.0","2.3","3.5","0.0","0.9","41.1"
"96","1971","7","Maharashtra","Thane","141.9","221.6","1561.66","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.1","0.2","181.82","3.5","1.1","314.29","0.0","0.0","0.0","0.6","0.1","166.67","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.7","7000.0","0.0","0.0","0.0","2.2","3.4","0.0","0.8","40.1"
"96","1972","7","Maharashtra","Thane","134.9","100.1","742.03","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.1","0.2","181.82","3.4","0.5","147.06","0.2","0.1","500.0","0.5","0.1","200.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.5","2.5","0.0","0.5","46.0"
"96","1973","7","Maharashtra","Thane","142.2","266.3","1872.71","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.1","0.4","363.64","3.4","1.2","352.94","0.1","0.1","1000.0","0.5","0.1","200.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.5","2.6","0.0","0.3","64.3"
"96","1974","7","Maharashtra","Thane","141.5","238.1","1682.69","0.4","0.4","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","1.1","0.4","363.64","4.2","1.4","333.33","0.2","0.1","500.0","0.7","0.2","285.71","0.0","0.0","0.0","0.0","0.0","0.0","0.1","1.0","10000.0","0.0","0.0","0.0","2.7","2.6","0.0","0.4","53.8"
"96","1975","7","Maharashtra","Thane","141.3","285.8","2022.65","2.1","2.7","1285.71","0.0","0.0","0.0","0.0","0.0","0.0","1.9","0.7","368.42","3.1","1.1","354.84","0.1","0.1","1000.0","0.3","0.1","333.33","0.0","0.0","0.0","0.0","0.0","0.0","0.1","1.0","10000.0","0.0","0.0","0.0","2.7","2.1","0.0","0.3","53.8"
"96","1976","7","Maharashtra","Thane","149.0","233.7","1568.46","0.4","0.3","750.0","0.0","0.0","0.0","0.1","0.1","1000.0","1.5","0.5","333.33","4.3","2.2","511.63","0.2","0.2","1000.0","0.4","0.1","250.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","1.1","11000.0","0.0","0.0","0.0","3.6","2.6","0.0","0.0","64.1"
"96","1977","7","Maharashtra","Thane","149.1","326.0","2186.45","0.2","0.5","2500.0","0.0","0.0","0.0","0.0","0.0","0.0","1.3","0.3","230.77","4.2","1.2","285.71","0.3","0.2","666.67","0.4","0.1","250.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","1.1","11000.0","0.0","0.0","0.0","2.8","2.6","0.0","0.3","68.6"
"96","1978","7","Maharashtra","Thane","148.7","265.2","1783.46","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.3","300.0","3.5","1.2","342.86","0.1","0.1","1000.0","0.3","0.1","333.33","0.0","0.0","0.0","0.0","0.0","0.0","0.1","1.1","11000.0","0.0","0.0","0.0","2.9","3.9","0.0","0.6","68.9"
"96","1979","7","Maharashtra","Thane","149.2","222.8","1493.3","0.3","0.0","0.0","0.0","0.0","0.0","0.2","0.4","2000.0","1.0","0.4","400.0","3.8","1.2","315.79","0.1","0.2","2000.0","0.4","0.1","250.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.8","8000.0","0.0","0.0","0.0","3.2","3.0","0.0","0.6","68.9"
"96","1980","7","Maharashtra","Thane","149.9","292.4","1950.63","0.1","0.0","0.0","0.0","0.0","0.0","0.1","0.2","2000.0","1.0","0.3","300.0","5.8","2.7","465.52","0.1","0.2","2000.0","0.4","0.1","250.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","1.0","10000.0","0.0","0.0","0.0","1.6","2.5","0.0","0.4","82.8"
"96","1981","7","Maharashtra","Thane","150.8","310.7","2060.34","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.1","0.4","363.64","3.8","1.3","342.11","0.1","0.1","1000.0","0.3","0.1","333.33","0.0","0.0","0.0","0.0","0.0","0.0","0.1","1.0","10000.0","0.0","0.0","0.0","2.2","3.0","0.0","0.4","82.9"
"96","1982","7","Maharashtra","Thane","150.9","268.9","1781.97","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.2","1000.0","1.0","0.3","300.0","3.9","1.3","333.33","0.1","0.1","1000.0","0.4","0.1","250.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.3","3.1","0.0","0.4","83.4"
"96","1983","7","Maharashtra","Thane","154.4","312.8","2025.91","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.2","1000.0","1.1","0.4","363.64","1.9","0.8","421.05","0.1","0.2","2000.0","0.4","0.1","250.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.3","3.1","0.0","0.4","82.9"
"96","1984","7","Maharashtra","Thane","151.4","270.7","1787.98","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.3","1500.0","1.4","0.6","428.57","1.7","0.7","411.76","0.3","0.3","1000.0","1.1","0.3","272.73","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.3","3.5","0.0","0.4","82.7"
"96","1985","7","Maharashtra","Thane","151.9","255.7","1683.34","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.2","1000.0","2.2","0.6","272.73","4.3","2.5","581.4","0.3","0.3","1000.0","1.2","0.2","166.67","0.6","0.2","333.33","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.3","3.1","0.0","0.0","82.7"
"96","1986","7","Maharashtra","Thane","151.0","170.0","1125.83","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","1.0","333.33","4.0","2.0","500.0","0.0","1.0","0.0","1.5","0.4","266.67","0.4","0.2","500.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.6","3.2","0.0","0.3","82.1"
"96","1987","7","Maharashtra","Thane","152.0","283.0","1861.84","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","1.0","333.33","4.0","2.0","500.0","1.0","1.0","1000.0","1.8","0.5","277.78","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.5","0.5","0.0","0.4","102.4"
"96","1988","7","Maharashtra","Thane","150.2","299.8","1996.01","0.1","0.1","1000.0","0.0","0.0","0.0","0.2","0.1","500.0","2.9","1.6","551.72","4.4","2.9","659.09","0.6","1.0","1666.67","1.1","0.3","272.73","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.6","4.1","0.0","0.2","107.7"
